Interaction_ID,User_ID,Category_Type,Category_Value,Strength,Timestamp
1573,1,Planet_Type,Ice Giant,4,2025-11-20 09:28:53.720773
1574,95,Star_Type,B,3,2025-11-21 12:50:35.804480
1575,68,Star_Type,G,5,2025-10-24 17:18:47.984948
1576,22,Planet_Type,Terrestrial,5,2025-11-14 08:17:50.981171
1577,31,Star_Type,B,1,2025-11-09 13:03:12.566127
1578,69,Star_Type,K,1,2025-11-21 08:14:29.413877
1579,2,Star_Type,B,5,2025-11-25 22:33:50.457381
1580,82,Moon_Parent,Jupiter,3,2025-10-18 02:51:37.922028
1581,72,Star_Type,B,3,2025-11-18 00:32:04.686415
1582,29,Planet_Type,Ice Giant,2,2025-11-10 21:32:20.714113
1583,85,Planet_Type,Gas Giant,5,2025-11-08 22:35:50.075782
1584,50,Star_Type,B,1,2025-11-25 06:17:15.279627
1585,6,Moon_Parent,Earth,4,2025-10-27 00:51:51.830229
1586,20,Moon_Parent,Pluto,3,2025-11-19 20:05:06.728492
1587,4,Planet_Type,Terrestrial,5,2025-11-22 22:25:48.370305
1588,8,Planet_Type,Gas Giant,1,2025-11-25 13:59:04.595436
1589,65,Moon_Parent,Saturn,5,2025-11-04 18:59:39.401551
1590,72,Moon_Parent,Uranus,3,2025-11-20 22:28:22.648322
1591,27,Planet_Type,Terrestrial,5,2025-11-25 06:08:17.378303
1592,42,Planet_Type,Dwarf Planet,3,2025-10-21 20:56:23.301602
1593,76,Star_Type,O,5,2025-11-15 20:26:35.806940
1594,5,Star_Type,B,1,2025-11-20 23:48:12.979467
1595,55,Planet_Type,Terrestrial,5,2025-11-16 00:19:40.833476
1596,81,Planet_Type,Dwarf Planet,5,2025-11-14 14:22:30.509002
1597,89,Planet_Type,Dwarf Planet,4,2025-11-19 03:13:27.950988
1598,51,Star_Type,M,4,2025-11-18 00:26:00.294684
1599,23,Planet_Type,Gas Giant,1,2025-11-22 21:39:46.724002
1600,40,Star_Type,G,2,2025-11-15 19:14:42.911689
1601,92,Star_Type,A,4,2025-11-25 21:42:28.607999
1602,64,Moon_Parent,Uranus,5,2025-11-21 06:31:33.027950
1603,78,Star_Type,G,5,2025-11-25 10:38:07.915005
1604,42,Star_Type,A,3,2025-11-20 00:31:57.603404
1605,92,Planet_Type,Ice Giant,1,2025-11-22 23:58:11.038510
1606,48,Star_Type,K,3,2025-10-12 09:38:19.961572
1607,14,Star_Type,M,3,2025-11-07 00:16:34.762919
1608,13,Star_Type,A,3,2025-11-20 05:55:13.182711
1609,67,Star_Type,K,3,2025-11-24 00:55:23.477201
1610,39,Star_Type,O,3,2025-11-16 23:43:56.636564
1611,6,Planet_Type,Ice Giant,1,2025-11-26 05:16:45.162266
1612,89,Star_Type,O,2,2025-11-26 04:26:47.141129
1613,59,Planet_Type,Terrestrial,1,2025-11-23 23:46:23.328951
1614,19,Star_Type,G,1,2025-11-18 18:01:42.067701
1615,81,Moon_Parent,Earth,4,2025-11-10 05:55:39.960533
1616,89,Star_Type,B,2,2025-11-19 20:16:29.782677
1617,30,Star_Type,A,2,2025-11-15 11:13:59.663566
1618,79,Star_Type,G,2,2025-11-16 13:02:08.534885
1619,7,Planet_Type,Gas Giant,4,2025-11-04 19:19:36.577791
1620,53,Star_Type,K,4,2025-11-20 13:15:13.122469
1621,22,Moon_Parent,Jupiter,4,2025-11-23 06:36:53.793513
1622,38,Star_Type,A,5,2025-11-13 07:30:55.270205
1623,56,Star_Type,K,4,2025-11-06 07:15:14.074209
1624,52,Star_Type,B,3,2025-11-21 19:32:30.777971
1625,77,Planet_Type,Gas Giant,4,2025-10-14 13:22:41.698617
1626,27,Moon_Parent,Earth,5,2025-11-23 19:32:06.422860
1627,7,Planet_Type,Ice Giant,4,2025-11-21 20:50:00.996683
1628,94,Planet_Type,Terrestrial,5,2025-11-13 16:28:32.656476
1629,18,Star_Type,G,5,2025-11-18 18:30:12.648183
1630,45,Moon_Parent,Earth,3,2025-11-09 05:55:08.649563
1631,76,Star_Type,M,3,2025-11-11 08:21:12.978569
1632,87,Star_Type,A,3,2025-10-29 19:17:18.734387
1633,41,Planet_Type,Gas Giant,3,2025-11-16 05:38:28.740665
1634,90,Star_Type,A,5,2025-10-13 23:55:38.428186
1635,4,Planet_Type,Dwarf Planet,2,2025-11-20 12:16:38.375301
1636,21,Moon_Parent,Jupiter,3,2025-11-16 10:00:53.664756
1637,26,Planet_Type,Terrestrial,4,2025-11-19 08:20:18.723823
1638,91,Star_Type,B,1,2025-11-05 11:39:49.804685
1639,93,Moon_Parent,Earth,5,2025-11-25 05:30:42.509419
1640,52,Star_Type,A,2,2025-11-23 03:25:54.790470
1641,32,Planet_Type,Gas Giant,5,2025-11-18 13:01:58.832301
1642,39,Planet_Type,Gas Giant,2,2025-10-25 01:53:20.856976
1643,1,Star_Type,A,4,2025-11-03 19:24:50.467484
1644,60,Planet_Type,Ice Giant,5,2025-11-24 02:19:03.287181
1645,17,Moon_Parent,Pluto,4,2025-10-27 10:27:33.733134
1646,39,Planet_Type,Terrestrial,5,2025-11-24 13:55:21.622752
1647,12,Star_Type,M,4,2025-11-23 08:52:53.162773
1648,85,Planet_Type,Ice Giant,2,2025-11-24 12:29:56.011980
1649,41,Planet_Type,Ice Giant,5,2025-11-14 04:39:06.734279
1650,92,Star_Type,B,5,2025-11-01 18:39:10.318690
1651,89,Planet_Type,Terrestrial,4,2025-11-17 04:47:33.989298
1652,10,Planet_Type,Ice Giant,2,2025-11-18 05:05:54.968448
1653,52,Star_Type,M,1,2025-11-25 22:30:05.841826
1654,24,Moon_Parent,Pluto,5,2025-11-07 15:02:27.943601
1655,14,Star_Type,K,4,2025-11-13 05:02:49.063839
1656,72,Star_Type,B,4,2025-10-12 03:53:19.964571
1657,6,Star_Type,A,5,2025-11-17 18:15:59.297725
1658,69,Star_Type,B,3,2025-11-09 04:32:26.151223
1659,78,Star_Type,G,3,2025-11-14 12:24:13.717962
1660,44,Star_Type,A,3,2025-11-26 01:57:20.028402
1661,53,Star_Type,B,5,2025-11-10 09:14:40.763734
1662,95,Star_Type,G,2,2025-11-25 01:27:59.768171
1663,12,Planet_Type,Dwarf Planet,2,2025-11-19 00:38:19.135254
1664,63,Moon_Parent,Earth,4,2025-11-23 03:58:27.602094
1665,55,Planet_Type,Dwarf Planet,4,2025-11-15 04:48:43.856887
1666,52,Star_Type,B,1,2025-11-19 09:03:35.419163
1667,46,Star_Type,K,4,2025-11-20 05:22:37.558423
1668,83,Planet_Type,Gas Giant,2,2025-11-14 03:27:45.088455
1669,36,Star_Type,G,1,2025-11-13 15:02:42.298398
1670,27,Star_Type,B,3,2025-11-19 21:46:10.736215
1671,83,Planet_Type,Gas Giant,5,2025-11-05 12:16:10.661556
1672,66,Star_Type,A,3,2025-11-25 22:14:39.749103
1673,28,Planet_Type,Ice Giant,4,2025-11-24 05:12:38.406799
1674,71,Star_Type,A,3,2025-11-15 11:36:32.422846
1675,74,Planet_Type,Ice Giant,1,2025-11-25 22:06:20.365339
1676,8,Planet_Type,Ice Giant,3,2025-11-19 21:20:14.261758
1677,66,Moon_Parent,Mars,4,2025-11-08 21:39:26.306021
1678,44,Moon_Parent,Pluto,3,2025-11-15 19:23:47.641451
1679,12,Star_Type,A,3,2025-11-16 18:10:54.081182
1680,76,Moon_Parent,Pluto,3,2025-11-18 11:42:45.366465
1681,49,Star_Type,M,5,2025-11-25 19:20:05.256265
1682,97,Moon_Parent,Uranus,5,2025-11-25 04:03:39.955746
1683,18,Star_Type,G,4,2025-11-21 10:40:09.737524
1684,28,Planet_Type,Dwarf Planet,2,2025-11-12 14:16:44.735548
1685,51,Planet_Type,Dwarf Planet,4,2025-11-04 12:22:22.580360
1686,60,Planet_Type,Dwarf Planet,4,2025-10-20 17:10:06.578823
1687,11,Planet_Type,Gas Giant,5,2025-10-29 09:27:40.074013
1688,53,Star_Type,A,1,2025-11-23 19:35:46.943419
1689,22,Planet_Type,Ice Giant,1,2025-10-30 03:48:39.753288
1690,88,Moon_Parent,Pluto,3,2025-11-18 14:23:37.105483
1691,29,Planet_Type,Terrestrial,5,2025-11-25 18:31:14.613386
1692,8,Star_Type,G,4,2025-11-15 16:43:23.655120
1693,70,Star_Type,O,2,2025-11-05 05:54:10.070057
1694,52,Star_Type,A,5,2025-11-20 18:45:46.133883
1695,34,Star_Type,B,2,2025-11-19 14:36:48.332117
1696,58,Star_Type,M,3,2025-10-22 06:53:11.599957
1697,12,Moon_Parent,Jupiter,1,2025-11-10 02:41:03.528056
1698,99,Planet_Type,Terrestrial,4,2025-11-08 01:34:16.550212
1699,14,Star_Type,K,5,2025-11-16 11:32:47.940222
1700,68,Planet_Type,Terrestrial,1,2025-11-14 08:10:17.663760
1701,85,Planet_Type,Dwarf Planet,3,2025-11-16 02:55:31.708978
1702,95,Planet_Type,Terrestrial,1,2025-10-30 21:37:40.006189
1703,21,Star_Type,M,5,2025-11-21 17:00:13.815122
1704,32,Planet_Type,Gas Giant,5,2025-11-08 13:11:40.659329
1705,32,Planet_Type,Gas Giant,5,2025-11-19 07:35:29.788308
1706,75,Star_Type,K,4,2025-11-10 22:12:34.151501
1707,16,Star_Type,G,5,2025-11-08 04:37:56.287831
1708,3,Planet_Type,Dwarf Planet,1,2025-11-22 18:56:59.655941
1709,85,Planet_Type,Dwarf Planet,2,2025-11-23 21:13:26.425238
1710,6,Planet_Type,Gas Giant,5,2025-10-11 21:13:19.967576
1711,39,Star_Type,F,3,2025-11-25 22:46:11.780131
1712,73,Planet_Type,Gas Giant,3,2025-11-17 16:12:37.149191
1713,73,Star_Type,K,4,2025-11-15 13:38:04.480708
1714,86,Star_Type,K,5,2025-11-10 05:01:52.418624
1715,58,Star_Type,A,5,2025-10-30 19:45:46.382975
1716,1,Planet_Type,Dwarf Planet,3,2025-11-15 01:17:20.322155
1717,99,Star_Type,O,4,2025-11-13 05:48:09.325699
1718,37,Star_Type,M,2,2025-11-23 18:39:02.582210
1719,53,Star_Type,A,4,2025-11-21 16:08:00.938936
1720,78,Star_Type,F,3,2025-11-20 09:29:08.850105
1721,72,Star_Type,G,5,2025-11-17 17:23:16.791355
1722,73,Star_Type,B,4,2025-11-14 22:24:26.031593
1723,25,Star_Type,B,2,2025-11-16 18:19:40.377606
1724,46,Star_Type,K,3,2025-11-15 06:07:21.616043
1725,82,Star_Type,B,5,2025-11-16 18:26:38.307378
1726,3,Planet_Type,Dwarf Planet,3,2025-11-24 11:20:18.596253
1727,9,Moon_Parent,Neptune,5,2025-11-07 00:07:04.255641
1728,35,Star_Type,G,2,2025-11-15 14:29:00.689826
1729,66,Planet_Type,Gas Giant,3,2025-11-13 00:45:02.911210
1730,100,Moon_Parent,Saturn,5,2025-11-23 12:04:22.985591
1731,29,Star_Type,F,4,2025-11-17 10:31:24.480972
1732,94,Star_Type,G,3,2025-11-25 12:32:03.323641
1733,24,Planet_Type,Dwarf Planet,4,2025-10-12 15:16:19.968576
1734,91,Planet_Type,Dwarf Planet,3,2025-11-15 13:35:40.191831
1735,79,Moon_Parent,Pluto,3,2025-11-24 09:07:24.107741
1736,8,Star_Type,O,3,2025-11-19 19:02:59.403067
1737,97,Star_Type,O,3,2025-11-15 22:37:11.229996
1738,11,Planet_Type,Terrestrial,3,2025-10-12 04:22:19.969576
1739,78,Star_Type,M,2,2025-11-15 14:29:17.949130
1740,33,Star_Type,K,4,2025-11-01 04:09:12.815364
1741,13,Moon_Parent,Neptune,5,2025-11-18 12:04:20.712602
1742,19,Star_Type,K,1,2025-11-18 10:25:53.123210
1743,51,Planet_Type,Dwarf Planet,5,2025-11-10 15:17:52.829326
1744,75,Planet_Type,Ice Giant,2,2025-11-19 16:10:20.944849
1745,44,Star_Type,A,1,2025-11-25 13:57:40.511454
1746,2,Moon_Parent,Jupiter,3,2025-11-24 02:36:51.695234
1747,38,Planet_Type,Dwarf Planet,5,2025-11-21 20:41:05.885046
1748,80,Star_Type,B,1,2025-11-21 19:40:43.426311
1749,49,Planet_Type,Dwarf Planet,2,2025-11-20 04:14:23.074578
1750,35,Star_Type,A,1,2025-11-17 15:48:54.498486
1751,46,Moon_Parent,Saturn,3,2025-11-20 22:57:12.158963
1752,18,Star_Type,F,4,2025-11-19 04:08:57.248452
1753,78,Star_Type,F,5,2025-11-20 23:51:35.798984
1754,51,Planet_Type,Ice Giant,5,2025-11-25 13:54:43.188538
1755,58,Planet_Type,Dwarf Planet,3,2025-11-16 22:46:31.826696
1756,41,Star_Type,M,3,2025-11-12 21:09:28.791379
1757,10,Planet_Type,Terrestrial,2,2025-11-11 15:26:33.739422
1758,100,Moon_Parent,Saturn,1,2025-11-20 22:04:38.129409
1759,39,Star_Type,F,2,2025-11-20 01:14:52.243053
1760,91,Moon_Parent,Mars,5,2025-11-23 08:05:08.780360
1761,22,Moon_Parent,Uranus,5,2025-11-16 07:05:48.275706
1762,41,Planet_Type,Gas Giant,5,2025-11-20 22:11:46.387670
1763,23,Planet_Type,Dwarf Planet,3,2025-11-08 11:42:40.152332
1764,47,Planet_Type,Gas Giant,1,2025-10-30 05:19:24.174771
1765,4,Star_Type,O,2,2025-11-07 05:44:42.199284
1766,76,Moon_Parent,Mars,3,2025-11-25 22:51:32.630862
1767,11,Planet_Type,Terrestrial,1,2025-11-25 07:45:31.080238
1768,42,Moon_Parent,Pluto,3,2025-11-02 13:08:57.645845
1769,100,Star_Type,O,5,2025-11-05 10:50:28.551759
1770,98,Star_Type,B,3,2025-10-30 16:15:34.479774
1771,71,Star_Type,K,4,2025-10-24 21:32:48.891298
1772,52,Star_Type,G,5,2025-11-10 18:33:57.760322
1773,93,Star_Type,A,3,2025-11-17 19:42:00.429742
1774,72,Moon_Parent,Mars,5,2025-11-18 22:48:13.438910
1775,79,Planet_Type,Ice Giant,2,2025-11-19 21:06:04.576593
1776,90,Moon_Parent,Jupiter,1,2025-10-27 22:48:07.726501
1777,81,Planet_Type,Dwarf Planet,4,2025-11-23 17:01:37.377607
1778,2,Star_Type,G,3,2025-10-27 22:49:19.684951
1779,82,Moon_Parent,Earth,3,2025-11-09 23:45:12.864175
1780,92,Star_Type,A,4,2025-11-24 07:37:13.079363
1781,16,Moon_Parent,Pluto,4,2025-11-18 06:42:33.705453
1782,77,Star_Type,B,1,2025-11-21 15:36:15.093659
1783,34,Planet_Type,Dwarf Planet,4,2025-11-24 02:08:46.681462
1784,34,Planet_Type,Dwarf Planet,2,2025-11-25 03:21:49.082647
1785,88,Moon_Parent,Uranus,4,2025-11-24 08:39:26.161910
1786,18,Star_Type,K,2,2025-11-15 14:25:36.938036
1787,49,Star_Type,K,4,2025-11-22 17:31:18.411040
1788,31,Planet_Type,Dwarf Planet,5,2025-11-18 21:52:21.984596
1789,48,Star_Type,F,3,2025-11-25 05:44:25.437865
1790,41,Star_Type,A,3,2025-10-21 14:56:10.905014
1791,46,Planet_Type,Ice Giant,4,2025-11-21 19:08:24.831473
1792,21,Star_Type,G,5,2025-11-20 04:19:46.392676
1793,79,Planet_Type,Terrestrial,3,2025-11-23 01:36:21.406444
1794,13,Planet_Type,Terrestrial,4,2025-11-24 10:59:04.622058
1795,70,Planet_Type,Ice Giant,5,2025-11-22 20:44:00.911442
1796,57,Star_Type,K,3,2025-11-03 10:23:09.859788
1797,42,Star_Type,A,5,2025-11-09 00:12:07.769479
1798,73,Planet_Type,Terrestrial,3,2025-11-23 03:02:41.826154
1799,54,Moon_Parent,Pluto,4,2025-11-14 00:39:04.498900
1800,58,Moon_Parent,Neptune,5,2025-11-17 09:39:58.053251
1801,5,Moon_Parent,Neptune,4,2025-10-27 04:03:36.259043
1802,68,Planet_Type,Ice Giant,2,2025-11-22 11:18:35.751678
1803,29,Planet_Type,Ice Giant,3,2025-11-14 08:23:52.016829
1804,11,Planet_Type,Gas Giant,5,2025-11-02 01:55:20.375535
1805,43,Star_Type,M,3,2025-11-24 01:12:15.316038
1806,49,Star_Type,M,2,2025-11-19 08:33:02.385927
1807,7,Planet_Type,Terrestrial,5,2025-11-17 16:45:57.606587
1808,36,Star_Type,M,3,2025-10-19 00:32:20.951302
1809,47,Planet_Type,Terrestrial,3,2025-11-23 02:42:39.131565
1810,38,Moon_Parent,Pluto,3,2025-11-21 05:21:07.098440
1811,92,Star_Type,O,4,2025-11-25 19:11:59.497537
1812,91,Planet_Type,Terrestrial,5,2025-11-25 04:43:40.676677
1813,65,Star_Type,A,2,2025-11-26 09:08:49.460195
1814,50,Planet_Type,Terrestrial,2,2025-11-17 11:06:33.347993
1815,3,Star_Type,K,5,2025-10-30 12:25:56.234608
1816,88,Star_Type,K,5,2025-11-04 04:14:10.724972
1817,35,Planet_Type,Ice Giant,3,2025-11-18 17:19:03.836337
1818,14,Star_Type,O,2,2025-11-17 17:05:28.206645
1819,50,Planet_Type,Dwarf Planet,2,2025-11-09 07:18:00.296430
1820,29,Planet_Type,Ice Giant,4,2025-11-23 05:07:06.048552
1821,52,Planet_Type,Ice Giant,4,2025-11-14 17:03:12.618130
1822,87,Star_Type,K,5,2025-11-02 06:42:30.303035
1823,77,Star_Type,F,5,2025-11-18 20:21:41.010757
1824,83,Star_Type,O,3,2025-11-15 10:12:53.596777
1825,47,Planet_Type,Gas Giant,2,2025-11-21 06:48:50.054913
1826,65,Planet_Type,Dwarf Planet,4,2025-11-23 02:30:03.672709
1827,24,Star_Type,K,4,2025-11-19 15:09:21.029496
1828,18,Planet_Type,Gas Giant,5,2025-11-24 18:19:23.320669
1829,28,Planet_Type,Terrestrial,2,2025-11-08 05:37:07.436058
1830,60,Moon_Parent,Uranus,2,2025-11-17 02:07:15.963628
1831,89,Planet_Type,Terrestrial,2,2025-11-22 05:17:20.390123
1832,49,Planet_Type,Terrestrial,2,2025-11-02 08:33:22.691957
1833,31,Star_Type,B,5,2025-10-22 14:54:20.253865
1834,28,Planet_Type,Terrestrial,2,2025-11-22 13:12:24.292618
1835,60,Star_Type,F,3,2025-11-05 13:19:09.858492
1836,66,Moon_Parent,Pluto,4,2025-11-26 11:49:52.739666
1837,16,Moon_Parent,Uranus,3,2025-11-17 04:46:06.913255
1838,73,Planet_Type,Terrestrial,3,2025-11-23 04:16:47.965166
1839,50,Moon_Parent,Jupiter,3,2025-10-29 15:17:21.606498
1840,25,Planet_Type,Ice Giant,2,2025-11-13 17:48:41.075800
1841,97,Planet_Type,Dwarf Planet,4,2025-11-22 07:45:52.482767
1842,47,Planet_Type,Ice Giant,2,2025-11-17 17:52:26.545353
1843,94,Planet_Type,Dwarf Planet,5,2025-11-20 07:35:05.521325
1844,81,Planet_Type,Dwarf Planet,5,2025-11-25 23:32:50.295872
1845,35,Moon_Parent,Earth,1,2025-10-20 21:36:47.345514
1846,23,Star_Type,B,3,2025-11-17 17:12:16.631410
1847,84,Star_Type,K,2,2025-11-15 04:00:12.317597
1848,28,Planet_Type,Ice Giant,1,2025-11-19 14:43:44.803938
1849,53,Planet_Type,Gas Giant,4,2025-11-24 02:12:24.185805
1850,82,Star_Type,A,3,2025-11-18 00:47:32.034479
1851,14,Moon_Parent,Mars,4,2025-10-24 06:27:58.861596
1852,7,Planet_Type,Dwarf Planet,3,2025-11-14 02:16:34.094980
1853,14,Planet_Type,Ice Giant,4,2025-11-22 20:03:35.080503
1854,72,Star_Type,F,4,2025-11-08 01:51:00.313452
1855,18,Planet_Type,Terrestrial,3,2025-11-05 14:48:48.780265
1856,44,Star_Type,O,3,2025-11-21 18:51:34.079156
1857,72,Star_Type,O,5,2025-11-20 19:14:37.787488
1858,54,Moon_Parent,Mars,1,2025-10-30 17:12:55.569739
1859,82,Planet_Type,Terrestrial,5,2025-10-31 15:13:31.247707
1860,32,Moon_Parent,Saturn,4,2025-11-23 06:49:42.056867
1861,99,Star_Type,F,2,2025-11-19 01:24:00.595081
1862,94,Planet_Type,Terrestrial,3,2025-11-25 15:26:08.222187
1863,91,Planet_Type,Ice Giant,3,2025-11-02 14:15:54.526044
1864,98,Star_Type,F,1,2025-11-19 19:18:24.367438
1865,36,Star_Type,B,3,2025-11-05 01:34:41.870567
1866,42,Star_Type,M,1,2025-11-24 15:39:54.412496
1867,31,Planet_Type,Terrestrial,4,2025-11-10 20:52:43.691062
1868,27,Moon_Parent,Saturn,5,2025-11-22 03:08:53.594480
1869,16,Star_Type,K,1,2025-11-07 13:01:28.244146
1870,30,Moon_Parent,Mars,4,2025-11-25 16:10:19.323611
1871,47,Planet_Type,Ice Giant,1,2025-11-18 18:32:17.328129
1872,16,Moon_Parent,Uranus,3,2025-11-13 07:29:40.592862
1873,27,Moon_Parent,Jupiter,5,2025-11-25 00:07:49.882302
1874,1,Moon_Parent,Earth,5,2025-11-22 05:25:53.910192
1875,25,Planet_Type,Dwarf Planet,4,2025-11-12 10:55:42.320308
1876,50,Planet_Type,Dwarf Planet,4,2025-11-20 12:48:43.171406
1877,14,Planet_Type,Dwarf Planet,5,2025-11-09 12:32:02.757409
1878,69,Star_Type,A,3,2025-11-13 03:14:19.762114
1879,74,Planet_Type,Ice Giant,4,2025-11-13 06:27:34.038554
1880,5,Moon_Parent,Pluto,4,2025-11-19 21:08:17.501596
1881,11,Star_Type,K,4,2025-10-12 01:03:19.977548
1882,59,Planet_Type,Gas Giant,4,2025-10-18 15:33:03.409241
1883,53,Planet_Type,Gas Giant,4,2025-11-13 22:02:36.358008
1884,38,Planet_Type,Ice Giant,3,2025-11-18 11:38:37.132665
1885,48,Planet_Type,Gas Giant,3,2025-11-20 08:22:23.932934
1886,29,Star_Type,K,5,2025-11-21 15:33:26.026846
1887,61,Planet_Type,Terrestrial,4,2025-11-04 12:13:17.471198
1888,34,Star_Type,K,1,2025-11-20 21:05:51.293521
1889,78,Star_Type,K,5,2025-11-18 18:05:40.791089
1890,18,Star_Type,K,3,2025-10-26 10:52:00.523145
1891,56,Planet_Type,Gas Giant,4,2025-11-16 15:31:03.023093
1892,86,Moon_Parent,Uranus,3,2025-11-20 21:15:12.087022
1893,74,Moon_Parent,Earth,3,2025-11-14 09:54:25.295625
1894,75,Star_Type,F,2,2025-11-19 00:18:11.765444
1895,72,Star_Type,K,4,2025-11-25 13:08:40.233150
1896,74,Star_Type,B,3,2025-11-16 10:18:37.076156
1897,76,Moon_Parent,Pluto,2,2025-11-22 15:42:44.815137
1898,26,Star_Type,F,4,2025-11-10 09:41:44.819416
1899,63,Planet_Type,Ice Giant,4,2025-11-15 06:21:27.127189
1900,73,Star_Type,B,4,2025-11-13 04:23:54.633795
1901,98,Star_Type,B,2,2025-10-11 21:36:19.978547
1902,96,Planet_Type,Terrestrial,3,2025-11-24 01:49:33.886662
1903,18,Moon_Parent,Earth,5,2025-11-25 20:59:21.651223
1904,52,Star_Type,A,2,2025-11-22 05:26:53.378597
1905,21,Planet_Type,Dwarf Planet,2,2025-11-06 13:38:09.406773
1906,33,Planet_Type,Terrestrial,4,2025-10-26 01:18:43.899523
1907,88,Planet_Type,Ice Giant,4,2025-11-24 11:46:45.324174
1908,3,Moon_Parent,Mars,5,2025-11-25 13:16:26.333366
1909,32,Planet_Type,Gas Giant,5,2025-11-02 19:34:28.109577
1910,11,Planet_Type,Gas Giant,2,2025-11-23 05:19:02.808248
1911,40,Star_Type,B,3,2025-11-21 03:37:47.731789
1912,50,Planet_Type,Dwarf Planet,4,2025-11-20 18:52:50.260345
1913,72,Star_Type,O,3,2025-11-18 04:51:37.875485
1914,75,Moon_Parent,Jupiter,2,2025-11-22 02:03:21.450733
1915,80,Star_Type,K,4,2025-11-18 00:36:24.074741
1916,56,Planet_Type,Terrestrial,1,2025-11-12 06:14:33.035121
1917,5,Moon_Parent,Neptune,3,2025-11-16 22:50:37.248796
1918,76,Planet_Type,Dwarf Planet,4,2025-11-21 03:09:08.811716
1919,12,Planet_Type,Ice Giant,1,2025-11-12 22:27:25.675053
1920,97,Star_Type,F,4,2025-11-10 05:03:22.068617
1921,30,Moon_Parent,Jupiter,2,2025-11-16 11:57:07.024563
1922,33,Moon_Parent,Uranus,3,2025-11-21 04:26:30.934161
1923,43,Planet_Type,Ice Giant,1,2025-11-14 19:27:22.887972
1924,70,Moon_Parent,Earth,5,2025-11-11 14:25:28.649656
1925,44,Planet_Type,Ice Giant,3,2025-11-23 18:11:41.504555
1926,81,Planet_Type,Gas Giant,5,2025-11-18 07:13:56.019171
1927,15,Planet_Type,Dwarf Planet,3,2025-11-13 11:16:29.028783
1928,47,Planet_Type,Gas Giant,3,2025-11-17 08:12:18.290668
1929,22,Planet_Type,Dwarf Planet,1,2025-11-25 05:10:57.732559
1930,27,Star_Type,K,5,2025-11-15 10:45:01.084079
1931,52,Star_Type,G,1,2025-10-17 02:35:02.362472
1932,36,Planet_Type,Ice Giant,2,2025-11-16 05:19:26.864693
1933,72,Star_Type,A,4,2025-11-10 19:26:05.653142
1934,32,Star_Type,A,3,2025-10-22 11:21:04.433296
1935,92,Planet_Type,Ice Giant,5,2025-11-01 04:40:32.079088
1936,57,Planet_Type,Ice Giant,3,2025-11-16 12:14:46.343148
1937,73,Planet_Type,Ice Giant,2,2025-11-23 14:19:10.346541
1938,50,Planet_Type,Terrestrial,4,2025-11-17 06:29:34.622741
1939,96,Planet_Type,Dwarf Planet,4,2025-11-18 22:25:02.451717
1940,50,Star_Type,K,1,2025-11-16 22:09:22.748000
1941,39,Planet_Type,Terrestrial,4,2025-11-14 01:54:52.543896
1942,3,Star_Type,G,5,2025-10-26 21:04:15.478991
1943,51,Star_Type,O,5,2025-11-05 14:46:54.310765
1944,44,Star_Type,O,3,2025-11-14 07:39:40.403511
1945,58,Planet_Type,Ice Giant,4,2025-11-16 14:17:51.440033
1946,72,Planet_Type,Terrestrial,4,2025-11-22 05:26:32.441743
1947,48,Planet_Type,Ice Giant,1,2025-11-06 07:44:26.046310
1948,76,Moon_Parent,Jupiter,4,2025-11-14 08:43:49.253516
1949,33,Planet_Type,Ice Giant,4,2025-11-07 05:59:22.264211
1950,17,Star_Type,F,2,2025-11-18 02:47:53.620539
1951,66,Planet_Type,Dwarf Planet,4,2025-11-03 03:54:12.701293
1952,51,Star_Type,K,1,2025-11-23 05:51:01.835216
1953,95,Moon_Parent,Saturn,4,2025-11-19 22:20:32.550748
1954,32,Planet_Type,Ice Giant,2,2025-11-09 12:06:33.890392
1955,39,Star_Type,O,2,2025-11-17 13:40:15.452728
1956,82,Moon_Parent,Uranus,5,2025-11-23 16:43:51.167240
1957,94,Planet_Type,Dwarf Planet,3,2025-11-17 18:54:23.888953
1958,90,Star_Type,A,3,2025-11-21 17:33:40.784155
1959,16,Star_Type,M,4,2025-11-19 16:54:26.708602
1960,15,Planet_Type,Ice Giant,5,2025-11-10 21:43:41.339890
1961,56,Star_Type,A,5,2025-11-10 15:52:45.710834
1962,91,Planet_Type,Dwarf Planet,4,2025-11-19 02:55:58.855160
1963,64,Star_Type,K,5,2025-11-14 11:56:28.418422
1964,4,Star_Type,A,5,2025-11-17 19:53:16.236087
1965,91,Planet_Type,Dwarf Planet,5,2025-11-25 04:46:24.815056
1966,49,Star_Type,M,4,2025-11-22 22:31:51.936532
1967,2,Planet_Type,Dwarf Planet,2,2025-11-13 15:03:44.924083
1968,26,Star_Type,K,2,2025-11-22 09:24:13.260806
1969,56,Star_Type,F,3,2025-11-19 18:12:59.225241
1970,59,Planet_Type,Gas Giant,3,2025-11-24 14:35:35.636648
1971,9,Planet_Type,Ice Giant,2,2025-10-27 11:22:19.234207
1972,27,Moon_Parent,Mars,4,2025-11-05 09:08:28.579107
1973,100,Star_Type,A,3,2025-11-17 18:32:11.243641
1974,91,Moon_Parent,Neptune,4,2025-11-22 05:48:36.217927
1975,26,Star_Type,A,5,2025-10-25 22:36:21.215195
1976,7,Star_Type,M,1,2025-11-11 17:17:26.029261
1977,19,Star_Type,K,5,2025-11-14 19:45:07.829443
